fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
232461687250900_466020047228395,,9,2,2018-08-24 08:26:00.000,7,0,232461687250900,9
232461687250900_466020753894991,,5,1,2018-08-24 09:27:00.000,3,0,232461687250900,5
232461687250900_466023747228025,,1,0,2018-08-24 10:28:00.000,1,0,232461687250900,1
232461687250900_466025003894566,,3,0,2018-08-28 02:00:00.000,3,0,232461687250900,3
232461687250900_466026110561122,,4,1,2018-08-24 11:28:00.000,3,0,232461687250900,4
232461687250900_466026873894379,,15,5,2018-08-24 12:29:00.000,9,0,232461687250900,15
232461687250900_466029457227454,,9,5,2018-08-24 13:30:00.000,5,0,232461687250900,9
232461687250900_466030703893996,,2,0,2018-08-24 14:30:00.000,2,0,232461687250900,2
232461687250900_466072400567128,0,59,13,2018-09-22 04:30:00.000,38,13,232461687250900,59
232461687250900_466077927222607,,1,0,2018-08-28 08:00:00.000,1,0,232461687250900,1
232461687250900_466146967215703,,2,1,2018-08-24 16:30:00.000,1,1,232461687250900,2
232461687250900_466157023881364,,2,0,2018-08-28 11:00:00.000,2,1,232461687250900,2
232461687250900_466227960540937,,5,1,2018-08-24 23:25:00.000,4,0,232461687250900,5
232461687250900_466232833873783,,3,0,2018-08-25 00:26:00.000,3,0,232461687250900,3
232461687250900_466236367206763,,1,0,2018-08-28 14:00:00.000,1,0,232461687250900,1
232461687250900_466238813873185,,5,3,2018-08-25 01:27:00.000,2,0,232461687250900,5
232461687250900_467110507119349,,6,0,2018-08-28 23:00:00.000,6,0,232461687250900,6
232461687250900_467120537118346,,1,0,2018-08-29 02:00:00.000,1,0,232461687250900,1
232461687250900_467127900450943,,4,1,2018-08-29 05:00:00.000,4,0,232461687250900,4
232461687250900_467154083781658,,5,3,2018-08-25 03:30:00.000,3,0,232461687250900,5
232461687250900_467156540448079,,6,3,2018-08-25 04:30:00.000,3,1,232461687250900,6
232461687250900_467204070443326,,4,1,2018-08-29 08:00:00.000,3,0,232461687250900,4
232461687250900_467209683776098,0,6,0,2018-08-25 05:26:00.000,5,2,232461687250900,6
232461687250900_467223840441349,,4,1,2018-08-25 06:30:00.000,3,0,232461687250900,4
232461687250900_467302640433469,,14,5,2018-08-25 07:30:00.000,8,0,232461687250900,14
232461687250900_467305620433171,,3,0,2018-08-25 08:30:00.000,3,0,232461687250900,3
232461687250900_467306797099720,,5,0,2018-08-25 09:30:00.000,5,0,232461687250900,5
232461687250900_467307893766277,,1,0,2018-08-25 10:30:00.000,1,0,232461687250900,1
232461687250900_467308667099533,,2,0,2018-08-29 11:00:00.000,2,0,232461687250900,2
232461687250900_467319387098461,,3,1,2018-08-25 11:26:00.000,3,0,232461687250900,3
232461687250900_467321003764966,,4,0,2018-08-25 12:27:00.000,4,0,232461687250900,4
232461687250900_467325783764488,,3,0,2018-08-25 13:21:00.000,3,0,232461687250900,3
232461687250900_467327143764352,,1,0,2018-08-25 15:23:00.000,1,1,232461687250900,1
232461687250900_467328297097570,,4,0,2018-08-25 14:24:00.000,4,0,232461687250900,4
232461687250900_467329397097460,,8,2,2018-08-25 16:26:00.000,5,0,232461687250900,8
232461687250900_467352613761805,,8,2,2018-08-29 14:00:00.000,4,0,232461687250900,8
232461687250900_467381070425626,,6,0,2018-08-29 23:00:00.000,6,0,232461687250900,6
232461687250900_467691123727954,,3,1,2018-08-26 01:38:00.000,2,1,232461687250900,3
232461687250900_467693903727676,,6,1,2018-08-26 02:30:00.000,5,0,232461687250900,6
232461687250900_467694697060930,,6,3,2018-08-26 03:30:00.000,3,0,232461687250900,6
232461687250900_467695223727544,,5,2,2018-08-26 06:30:00.000,3,0,232461687250900,5
232461687250900_467696510394082,,4,0,2018-08-26 04:30:00.000,4,0,232461687250900,4
232461687250900_467708120392921,0,9,1,2018-08-26 05:21:00.000,8,4,232461687250900,9
232461687250900_467771060386627,,8,3,2018-08-26 07:25:00.000,5,0,232461687250900,8
232461687250900_467771480386585,,10,2,2018-08-26 08:25:00.000,9,0,232461687250900,10
232461687250900_467772023719864,,8,2,2018-08-26 10:18:00.000,6,0,232461687250900,8
232461687250900_467772677053132,,6,2,2018-08-26 14:20:00.000,3,0,232461687250900,6
232461687250900_467773300386403,,5,0,2018-08-26 11:22:00.000,5,0,232461687250900,5
232461687250900_467774593719607,,2,1,2018-08-26 12:27:00.000,1,0,232461687250900,2
232461687250900_467775067052893,,6,0,2018-08-26 23:28:00.000,6,0,232461687250900,6
232461687250900_467775597052840,,2,0,2018-08-26 13:30:00.000,2,0,232461687250900,2
232461687250900_467776527052747,,3,0,2018-08-27 00:33:00.000,3,0,232461687250900,3
232461687250900_467777187052681,,4,1,2018-08-26 15:35:00.000,3,0,232461687250900,4
232461687250900_467778440385889,,4,1,2018-08-26 16:39:00.000,2,0,232461687250900,4
232461687250900_467791310384602,,5,0,2018-08-27 01:31:00.000,5,0,232461687250900,5
232461687250900_467792700384463,,3,0,2018-08-27 03:35:00.000,3,0,232461687250900,3
232461687250900_467812397049160,,2,0,2018-08-27 02:26:00.000,2,0,232461687250900,2
232461687250900_467847430378990,,3,1,2018-08-26 12:00:00.000,2,0,232461687250900,3
232461687250900_468154810348252,,2,0,2018-08-27 04:32:00.000,2,0,232461687250900,2
232461687250900_468154970348236,,2,0,2018-08-30 02:00:00.000,2,0,232461687250900,2
232461687250900_468171227013277,,2,0,2018-08-30 05:00:00.000,2,0,232461687250900,2
232461687250900_468186667011733,,4,1,2018-08-30 08:10:53.620,3,0,232461687250900,4
232461687250900_468197220344011,,4,0,2018-08-27 05:28:00.000,4,0,232461687250900,4
232461687250900_468201510343582,,4,0,2018-08-30 11:10:37.274,4,0,232461687250900,4
232461687250900_468211253675941,,2,0,2018-08-27 06:23:00.000,2,0,232461687250900,2
232461687250900_468211867009213,,2,0,2018-08-27 08:17:19.398,2,1,232461687250900,2
232461687250900_468241140339619,,2,1,2018-08-30 14:10:37.272,1,0,232461687250900,2
232461687250900_468253633671703,,1,0,2018-08-27 09:16:34.751,1,0,232461687250900,1
232461687250900_468262510337482,,2,1,2018-08-27 10:16:34.739,2,0,232461687250900,2
232461687250900_468262833670783,,1,0,2018-08-27 11:16:34.722,1,0,232461687250900,1
232461687250900_468263140337419,,1,0,2018-08-27 12:15:52.135,1,0,232461687250900,1
232461687250900_468263550337378,,1,0,2018-08-27 14:15:52.119,1,0,232461687250900,1
232461687250900_468264107003989,,1,0,2018-08-27 13:15:52.127,1,0,232461687250900,1
232461687250900_468264390337294,,2,0,2018-08-27 15:15:52.102,2,0,232461687250900,2
232461687250900_468264747003925,,1,0,2018-08-27 16:15:43.127,1,0,232461687250900,1
232461687250900_468610466969353,,3,2,2018-08-28 02:30:00.000,0,0,232461687250900,3
232461687250900_468610936969306,,6,2,2018-08-28 03:30:00.000,5,0,232461687250900,6
232461687250900_468611366969263,,2,1,2018-08-28 04:26:00.000,1,0,232461687250900,2
232461687250900_468612263635840,,1,0,2018-08-28 06:17:00.000,1,0,232461687250900,1
232461687250900_468612580302475,,3,1,2018-08-28 09:27:00.000,2,0,232461687250900,3
232461687250900_468612813635785,,2,0,2018-08-28 08:18:00.000,2,0,232461687250900,2
232461687250900_468623070301426,0,5,2,2018-08-28 05:20:00.000,4,2,232461687250900,5
232461687250900_468690736961326,,3,0,2018-08-28 07:30:00.000,3,0,232461687250900,3
232461687250900_468693276961072,,2,1,2018-08-28 10:28:00.000,1,1,232461687250900,2
232461687250900_468696083627458,,1,0,2018-08-28 11:29:00.000,1,0,232461687250900,1
232461687250900_468697613627305,,1,0,2018-08-28 12:25:00.000,1,0,232461687250900,1
232461687250900_468712376959162,,6,2,2018-08-28 13:27:00.000,5,1,232461687250900,6
232461687250900_468712803625786,,1,0,2018-08-28 14:28:00.000,1,0,232461687250900,1
232461687250900_468714790292254,,6,3,2018-08-28 15:25:00.000,3,0,232461687250900,6
232461687250900_468715256958874,,2,0,2018-08-28 16:26:00.000,2,0,232461687250900,2
232461687250900_468745723622494,,3,1,2018-08-28 23:24:00.000,2,0,232461687250900,3
232461687250900_468746283622438,,5,1,2018-08-29 00:25:00.000,3,1,232461687250900,5
232461687250900_468747283622338,,4,0,2018-08-29 01:20:00.000,4,0,232461687250900,4
232461687250900_469070286923371,,7,3,2018-08-31 23:00:00.000,3,0,232461687250900,7
232461687250900_469074706922929,,4,0,2018-09-01 02:00:00.000,4,0,232461687250900,4
232461687250900_469087936921606,,3,1,2018-09-01 05:00:00.000,2,0,232461687250900,3
232461687250900_469149706915429,,4,1,2018-09-01 08:00:00.000,3,0,232461687250900,4
232461687250900_469153700248363,,6,1,2018-09-01 14:00:00.000,5,0,232461687250900,6
232461687250900_469162316914168,,4,3,2018-09-01 11:00:00.000,0,0,232461687250900,4
232461687250900_469513556879044,,9,2,2018-09-01 23:00:00.000,7,0,232461687250900,9
232461687250900_469534383543628,0,3,0,2018-09-02 02:00:00.000,2,1,232461687250900,3
232461687250900_469545690209164,,6,1,2018-09-02 05:00:00.000,5,0,232461687250900,6
232461687250900_469780676852332,,2,0,2018-09-02 08:00:00.000,2,0,232461687250900,2
232461687250900_469820303515036,,3,2,2018-09-02 11:00:00.000,0,0,232461687250900,3
232461687250900_469864333510633,,5,1,2018-09-02 14:00:00.000,4,0,232461687250900,5
232461687250900_470187890144944,,10,2,2018-09-02 23:00:00.000,7,0,232461687250900,10
232461687250900_470202340143499,,4,1,2018-09-03 02:00:00.000,3,0,232461687250900,4
232461687250900_470226123474454,,3,1,2018-09-03 05:00:00.000,2,0,232461687250900,3
232461687250900_470295990134134,,2,1,2018-09-03 08:00:00.000,1,0,232461687250900,2
232461687250900_470314440132289,,2,0,2018-09-03 11:00:00.000,2,0,232461687250900,2
232461687250900_470324290131304,,5,2,2018-09-03 14:00:00.000,3,0,232461687250900,5
232461687250900_470650253432041,,4,1,2018-09-01 03:00:00.000,2,0,232461687250900,4
232461687250900_470651983431868,,4,1,2018-09-01 04:00:00.000,2,0,232461687250900,4
232461687250900_470658000097933,,4,0,2018-09-01 06:00:00.000,4,0,232461687250900,4
232461687250900_470667120097021,0,8,3,2018-09-01 07:00:00.000,4,1,232461687250900,8
232461687250900_470683830095350,,10,3,2018-09-01 10:00:00.000,7,0,232461687250900,10
232461687250900_470704416759958,,3,1,2018-09-01 05:23:00.000,3,0,232461687250900,3
232461687250900_470737620089971,,4,1,2018-09-01 12:00:00.000,3,0,232461687250900,4
232461687250900_470779270085806,,5,1,2018-09-01 13:00:00.000,4,0,232461687250900,5
232461687250900_470846620079071,,5,1,2018-09-02 00:00:00.000,4,0,232461687250900,5
232461687250900_470848343412232,,2,0,2018-09-02 01:00:00.000,2,0,232461687250900,2
232461687250900_470849120078821,,3,1,2018-09-02 09:00:00.000,2,0,232461687250900,3
232461687250900_470849683412098,,2,2,2018-09-02 03:00:00.000,1,0,232461687250900,2
232461687250900_470850933411973,,3,1,2018-09-02 04:00:00.000,2,0,232461687250900,3
232461687250900_470852183411848,,5,3,2018-09-02 06:00:00.000,2,0,232461687250900,5
232461687250900_470853233411743,,1,0,2018-09-02 07:00:00.000,1,0,232461687250900,1
232461687250900_470857706744629,,1,0,2018-09-02 10:00:00.000,1,0,232461687250900,1
232461687250900_470859340077799,,3,0,2018-09-02 13:00:00.000,3,0,232461687250900,3
232461687250900_470861316744268,,3,2,2018-09-02 12:00:00.000,1,0,232461687250900,3
232461687250900_471314360032297,,5,0,2018-09-02 23:30:00.000,5,0,232461687250900,5
232461687250900_471315350032198,,6,2,2018-09-03 00:30:00.000,4,0,232461687250900,6
232461687250900_471315730032160,,2,0,2018-09-03 01:30:00.000,2,1,232461687250900,2
232461687250900_471316263365440,,7,3,2018-09-03 02:30:00.000,3,0,232461687250900,7
232461687250900_471316746698725,,2,0,2018-09-03 03:30:00.000,2,0,232461687250900,2
232461687250900_471317076698692,,1,0,2018-09-03 04:30:00.000,1,0,232461687250900,1
232461687250900_471546863342380,,6,4,2018-09-03 03:00:00.000,3,0,232461687250900,6
232461687250900_471547633342303,,1,0,2018-09-03 04:00:00.000,1,0,232461687250900,1
232461687250900_471548466675553,,3,0,2018-09-03 06:00:00.000,3,0,232461687250900,3
232461687250900_471551140008619,0,10,1,2018-09-03 05:25:00.000,10,4,232461687250900,10
232461687250900_471552206675179,,1,0,2018-09-03 06:26:00.000,1,0,232461687250900,1
232461687250900_471552443341822,,2,0,2018-09-03 07:27:00.000,2,0,232461687250900,2
232461687250900_471552646675135,,5,0,2018-09-03 23:00:00.000,5,0,232461687250900,5
232461687250900_471553040008429,,3,0,2018-09-03 08:28:00.000,3,0,232461687250900,3
232461687250900_471553580008375,,3,1,2018-09-03 09:29:00.000,2,0,232461687250900,3
232461687250900_471553870008346,,1,0,2018-09-03 10:30:00.000,1,0,232461687250900,1
232461687250900_471554433341623,,5,0,2018-09-03 11:31:00.000,5,0,232461687250900,5
232461687250900_471554656674934,,7,3,2018-09-03 12:32:00.000,5,0,232461687250900,7
232461687250900_471554863341580,,3,0,2018-09-03 13:32:00.000,3,0,232461687250900,3
232461687250900_471555153341551,,7,1,2018-09-03 14:33:00.000,6,0,232461687250900,7
232461687250900_471555500008183,,1,0,2018-09-03 15:33:00.000,1,0,232461687250900,1
232461687250900_471555833341483,,2,0,2018-09-03 16:34:00.000,2,1,232461687250900,2
232461687250900_471558343341232,,4,1,2018-09-03 07:00:00.000,3,0,232461687250900,4
232461687250900_471560303341036,,2,0,2018-09-03 09:00:00.000,2,0,232461687250900,2
232461687250900_471561266674273,,9,3,2018-09-03 10:00:00.000,5,0,232461687250900,9
232461687250900_471571330006600,,3,2,2018-09-03 12:00:00.000,1,0,232461687250900,3
232461687250900_471581350005598,,10,3,2018-09-03 13:00:00.000,6,0,232461687250900,10
232461687250900_471593550004378,,2,0,2018-09-03 15:00:00.000,2,0,232461687250900,2
232461687250900_471601430003590,,1,0,2018-09-03 16:00:00.000,1,0,232461687250900,1
232461687250900_471649656665434,0,11,1,2018-09-04 05:22:00.000,11,2,232461687250900,11
232461687250900_471656163331450,,2,1,2018-09-04 02:00:00.000,1,0,232461687250900,2
232461687250900_471666799997053,,14,2,2018-09-03 23:32:00.000,11,0,232461687250900,14
232461687250900_471667213330345,,5,0,2018-09-04 00:33:00.000,5,0,232461687250900,5
232461687250900_471668529996880,,3,0,2018-09-04 01:36:00.000,3,0,232461687250900,3
232461687250900_471668943330172,,5,1,2018-09-04 02:37:00.000,4,0,232461687250900,5
232461687250900_471669476663452,,1,0,2018-09-04 03:38:00.000,1,0,232461687250900,1
232461687250900_471669879996745,,2,2,2018-09-04 04:39:00.000,1,0,232461687250900,2
232461687250900_471687349994998,,6,0,2018-09-03 09:18:00.000,6,0,232461687250900,6
232461687250900_471978473299219,,7,1,2018-09-04 05:00:00.000,7,0,232461687250900,7
232461687250900_471986916631708,,2,0,2018-09-04 08:00:00.000,2,0,232461687250900,2
232461687250900_472004829963250,,1,0,2018-09-04 06:35:00.000,1,0,232461687250900,1
232461687250900_472005086629891,,1,0,2018-09-04 07:36:00.000,1,0,232461687250900,1
232461687250900_472005903296476,,3,0,2018-09-04 11:00:00.000,3,0,232461687250900,3
232461687250900_472007483296318,,7,2,2018-09-04 08:30:00.000,6,0,232461687250900,7
232461687250900_472007749962958,,2,0,2018-09-04 09:30:00.000,2,0,232461687250900,2
232461687250900_472008006629599,,3,0,2018-09-04 10:30:00.000,3,0,232461687250900,3
232461687250900_472008289962904,,5,3,2018-09-04 11:30:00.000,2,0,232461687250900,5
232461687250900_472008576629542,,3,0,2018-09-04 12:30:00.000,3,0,232461687250900,3
232461687250900_472008853296181,,2,0,2018-09-04 13:30:00.000,2,0,232461687250900,2
232461687250900_472009256629474,,5,1,2018-09-04 14:30:00.000,4,0,232461687250900,5
232461687250900_472010066629393,,6,1,2018-09-04 15:30:00.000,5,0,232461687250900,6
232461687250900_472010356629364,,2,0,2018-09-04 16:30:00.000,2,0,232461687250900,2
232461687250900_472112039952529,,4,0,2018-09-04 23:25:00.000,4,0,232461687250900,4
232461687250900_472113426619057,,7,3,2018-09-05 00:26:00.000,4,0,232461687250900,7
232461687250900_472114486618951,,3,1,2018-09-05 01:27:00.000,3,0,232461687250900,3
232461687250900_472216506608749,,5,1,2018-09-05 02:28:00.000,3,0,232461687250900,5
232461687250900_472408349922898,,2,1,2018-09-05 04:30:00.000,0,0,232461687250900,2
232461687250900_472421976588202,0,6,0,2018-09-05 05:20:00.000,6,1,232461687250900,6
232461687250900_472467873250279,,4,1,2018-09-05 06:20:00.000,3,0,232461687250900,4
232461687250900_472482106582189,,2,0,2018-09-05 08:43:00.218,2,0,232461687250900,2
232461687250900_472482863248780,,4,2,2018-09-05 09:43:00.215,3,0,232461687250900,4
232461687250900_472484153248651,,1,0,2018-09-05 10:43:00.211,1,0,232461687250900,1
232461687250900_472485159915217,,3,1,2018-09-05 11:42:26.039,2,0,232461687250900,3
232461687250900_472486163248450,,1,0,2018-09-05 13:42:26.035,1,0,232461687250900,1
232461687250900_472487466581653,,2,1,2018-09-05 15:42:26.028,1,1,232461687250900,2
232461687250900_472488789914854,,2,1,2018-09-05 16:41:47.593,1,0,232461687250900,2
232461687250900_472508423246224,,8,2,2018-09-06 05:41:12.380,7,2,232461687250900,8
232461687250900_472528503244216,,5,1,2018-09-05 23:41:47.591,4,0,232461687250900,5
232461687250900_472528859910847,,3,1,2018-09-06 00:41:47.585,2,0,232461687250900,3
232461687250900_472529729910760,,1,0,2018-09-06 01:41:47.583,1,0,232461687250900,1
232461687250900_472530139910719,,4,1,2018-09-06 02:41:47.579,3,0,232461687250900,4
232461687250900_472530466577353,,1,0,2018-09-06 03:41:12.382,1,0,232461687250900,1
232461687250900_472531063243960,,4,2,2018-09-06 04:41:12.382,2,0,232461687250900,4
232461687250900_480224825807917,,4,2,2018-09-23 16:30:00.000,2,0,232461687250900,4
232461687250900_480615392435527,,1,0,2018-09-22 23:30:00.000,1,0,232461687250900,1
232461687250900_480616939102039,,1,0,2018-09-23 00:30:00.000,1,0,232461687250900,1
232461687250900_480617355768664,,1,0,2018-09-23 01:30:00.000,1,0,232461687250900,1
232461687250900_480617792435287,,1,0,2018-09-23 02:30:00.000,1,0,232461687250900,1
232461687250900_480618312435235,,7,4,2018-09-23 03:30:00.000,4,0,232461687250900,7
232461687250900_480618865768513,,7,2,2018-09-23 04:30:00.000,4,0,232461687250900,7
232461687250900_480658265764573,,3,0,2018-09-23 06:30:00.000,3,0,232461687250900,3
232461687250900_480658892431177,,3,0,2018-09-23 07:30:00.000,3,0,232461687250900,3
232461687250900_480659242431142,,10,4,2018-09-23 08:30:00.000,5,0,232461687250900,10
232461687250900_480659875764412,,1,0,2018-09-23 09:30:00.000,1,0,232461687250900,1
232461687250900_480660099097723,,1,1,2018-09-23 10:30:00.000,0,0,232461687250900,1
232461687250900_480660345764365,,3,2,2018-09-23 11:30:00.000,2,0,232461687250900,3
232461687250900_480721572424909,,5,3,2018-09-24 11:34:00.000,2,0,232461687250900,5
232461687250900_480722222424844,,1,0,2018-09-24 09:36:00.000,1,0,232461687250900,1
232461687250900_480722562424810,,3,0,2018-09-23 13:37:00.000,3,0,232461687250900,3
232461687250900_480723072424759,,1,0,2018-09-23 14:38:00.000,1,0,232461687250900,1
232461687250900_480723819091351,,1,0,2018-09-23 15:30:00.000,1,0,232461687250900,1
232461687250900_480725735757826,0,189,25,2018-09-23 05:30:00.000,118,119,232461687250900,189
232461687250900_480758609087872,,3,1,2018-09-23 23:33:00.000,2,0,232461687250900,3
232461687250900_480759575754442,,7,3,2018-09-24 00:37:00.000,4,0,232461687250900,7
232461687250900_480760309087702,,2,0,2018-09-24 01:40:00.000,2,0,232461687250900,2
232461687250900_480761065754293,0,4,0,2018-09-24 07:30:00.000,3,1,232461687250900,4
232461687250900_480761982420868,,4,1,2018-09-24 02:30:00.000,3,2,232461687250900,4
232461687250900_480762665754133,,5,1,2018-09-24 03:45:00.000,4,0,232461687250900,5
232461687250900_480764732420593,,4,1,2018-09-24 06:30:00.000,3,0,232461687250900,4
232461687250900_480767259087007,,3,1,2018-09-24 08:30:00.000,1,0,232461687250900,3
232461687250900_480771695753230,,1,0,2018-09-24 10:30:00.000,1,0,232461687250900,1
232461687250900_480777075752692,,5,3,2018-09-24 12:31:00.000,2,1,232461687250900,5
232461687250900_480778969085836,,4,0,2018-09-24 13:38:00.000,4,0,232461687250900,4
232461687250900_480780109085722,,4,0,2018-09-24 15:30:00.000,4,0,232461687250900,4
232461687250900_480782269085506,,3,0,2018-09-24 16:30:00.000,3,0,232461687250900,3
232461687250900_481556419008091,,3,1,2018-09-24 05:00:00.000,2,0,232461687250900,3
232461687250900_481568415673558,0,34,1,2018-09-25 05:15:00.000,29,4,232461687250900,34
232461687250900_481573239006409,,2,0,2018-09-24 23:30:00.000,2,0,232461687250900,2
232461687250900_481574422339624,,2,0,2018-09-25 00:35:00.000,2,0,232461687250900,2
232461687250900_481576629006070,,2,1,2018-09-25 01:30:00.000,1,0,232461687250900,2
232461687250900_481577605672639,,2,0,2018-09-25 02:30:00.000,2,0,232461687250900,2
232461687250900_481586495671750,,3,0,2018-09-25 03:30:00.000,3,0,232461687250900,3
232461687250900_481592952337771,,5,1,2018-09-24 04:32:00.000,5,0,232461687250900,5
232461687250900_481952828968450,,3,0,2018-09-25 06:30:00.000,3,0,232461687250900,3
232461687250900_481957192301347,,1,0,2018-09-25 04:15:00.000,1,0,232461687250900,1
232461687250900_481962085634191,,6,2,2018-09-25 13:30:00.000,4,0,232461687250900,6
232461687250900_481962572300809,,2,0,2018-09-25 09:30:00.000,2,0,232461687250900,2
232461687250900_481964932300573,,2,0,2018-09-25 11:30:00.000,2,0,232461687250900,2
232461687250900_481971808966552,,1,0,2018-09-25 12:56:00.000,1,0,232461687250900,1
232461687250900_481972672299799,,2,0,2018-09-25 15:30:00.000,2,0,232461687250900,2
232461687250900_481973632299703,,3,1,2018-09-25 16:30:00.000,2,0,232461687250900,3
232461687250900_482014872295579,,2,1,2018-09-25 04:00:00.000,2,0,232461687250900,2
232461687250900_482016692295397,,7,2,2018-09-25 05:00:00.000,5,0,232461687250900,7
232461687250900_482021172294949,,6,1,2018-09-25 06:00:00.000,5,0,232461687250900,6
232461687250900_482022352294831,,4,2,2018-09-25 07:00:00.000,2,0,232461687250900,4
232461687250900_482076432289423,,2,1,2018-09-25 08:00:00.000,2,1,232461687250900,2
232461687250900_482078695622530,,4,2,2018-09-25 09:00:00.000,2,0,232461687250900,4
232461687250900_482086178955115,,7,0,2018-09-26 23:00:00.000,7,0,232461687250900,7
232461687250900_482093732287693,,5,0,2018-09-26 00:00:00.000,5,0,232461687250900,5
232461687250900_482098962287170,,2,0,2018-09-26 02:00:00.000,2,0,232461687250900,2
232461687250900_482108858952847,,4,0,2018-09-27 00:00:00.000,4,0,232461687250900,4
232461687250900_482109552286111,,3,0,2018-09-27 01:00:00.000,3,0,232461687250900,3
232461687250900_482112325619167,,7,2,2018-09-27 02:00:00.000,5,0,232461687250900,7
232461687250900_482235498940183,,5,1,2018-09-26 01:35:00.000,3,1,232461687250900,5
232461687250900_482235958940137,,3,0,2018-09-26 03:00:00.000,3,0,232461687250900,3
232461687250900_482236842273382,,3,0,2018-09-26 06:00:00.000,3,0,232461687250900,3
232461687250900_482242215606178,0,15,1,2018-09-26 12:53:13.376,12,8,232461687250900,15
232461687250900_482244045605995,,2,1,2018-09-26 07:00:00.000,1,0,232461687250900,2
232461687250900_482247638938969,,5,0,2018-09-26 08:00:00.000,5,0,232461687250900,5
232461687250900_482249048938828,,5,0,2018-09-26 09:53:13.395,5,0,232461687250900,5
232461687250900_482249932272073,,6,2,2018-09-26 10:53:13.389,3,0,232461687250900,6
232461687250900_482253068938426,,1,0,2018-09-26 13:52:17.427,1,0,232461687250900,1
232461687250900_482253562271710,,9,4,2018-09-26 15:52:17.411,4,0,232461687250900,9
232461687250900_482254132271653,,2,1,2018-09-26 16:52:17.404,1,0,232461687250900,2
232461687250900_482254542271612,,2,0,2018-09-26 11:53:13.382,2,0,232461687250900,2
232461687250900_482398565590543,,7,1,2018-09-28 04:00:00.000,5,0,232461687250900,7
232461687250900_482401358923597,,2,0,2018-09-28 09:00:00.000,2,0,232461687250900,2
232461687250900_482402592256807,,2,0,2018-09-28 10:15:00.000,2,0,232461687250900,2
232461687250900_482406862256380,,5,0,2018-09-29 23:30:00.000,5,0,232461687250900,5
232461687250900_482408828922850,,4,2,2018-09-27 03:00:00.000,2,0,232461687250900,4
232461687250900_482410052256061,0,6,0,2018-09-26 05:00:00.000,5,2,232461687250900,6
232461687250900_482410955589304,,4,0,2018-09-27 04:00:00.000,4,0,232461687250900,4
232461687250900_482413205589079,,4,2,2018-09-27 05:00:00.000,2,0,232461687250900,4
232461687250900_482421245588275,,12,7,2018-09-27 06:00:00.000,5,0,232461687250900,12
232461687250900_482424588921274,,5,1,2018-09-28 03:21:00.000,4,0,232461687250900,5
232461687250900_482425775587822,,2,0,2018-09-28 07:00:00.000,2,0,232461687250900,2
232461687250900_482427995587600,0,3,0,2018-09-26 13:52:17.435,2,1,232461687250900,3
232461687250900_482429902254076,,1,0,2018-09-27 07:00:00.000,1,0,232461687250900,1
232461687250900_482476992249367,,6,2,2018-09-27 08:00:00.000,4,0,232461687250900,6
232461687250900_482477735582626,,4,1,2018-09-27 09:00:00.000,3,1,232461687250900,4
232461687250900_482478412249225,,1,0,2018-09-27 10:00:00.000,1,0,232461687250900,1
232461687250900_482794628884270,,6,3,2018-09-27 11:00:00.000,3,1,232461687250900,6
232461687250900_482801985550201,,2,0,2018-09-27 12:00:00.000,2,0,232461687250900,2
232461687250900_482803935550006,,5,1,2018-09-27 13:00:00.000,3,0,232461687250900,5
232461687250900_482808682216198,,4,1,2018-09-27 14:00:00.000,4,0,232461687250900,4
232461687250900_482809455549454,,8,1,2018-09-27 15:00:00.000,6,0,232461687250900,8
232461687250900_482810422216024,,3,0,2018-09-27 16:00:00.000,3,0,232461687250900,3
232461687250900_483203792176687,,7,3,2018-09-28 06:00:00.000,4,0,232461687250900,7
232461687250900_483205118843221,,6,1,2018-09-28 01:53:00.000,5,0,232461687250900,6
232461687250900_483206292176437,,4,0,2018-09-28 08:08:00.000,4,0,232461687250900,4
232461687250900_483208308842902,,2,0,2018-09-28 14:16:00.000,2,0,232461687250900,2
232461687250900_483208778842855,,9,1,2018-09-28 15:18:00.000,8,0,232461687250900,9
232461687250900_483210858842647,0,20,0,2018-09-28 05:00:00.000,19,4,232461687250900,20
232461687250900_483211395509260,,2,0,2018-09-28 16:20:00.000,2,0,232461687250900,2
232461687250900_483212582175808,,4,1,2018-09-28 12:10:00.000,3,0,232461687250900,4
232461687250900_483223145508085,,1,0,2018-09-28 13:16:00.000,1,0,232461687250900,1
232461687250900_483240478839685,,4,1,2018-09-28 23:00:00.000,3,0,232461687250900,4
232461687250900_483242325506167,,7,2,2018-09-29 00:00:00.000,5,0,232461687250900,7
232461687250900_483248818838851,,3,1,2018-09-29 01:00:00.000,2,0,232461687250900,3
232461687250900_483251378838595,,6,2,2018-09-29 02:00:00.000,4,0,232461687250900,6
232461687250900_483253775505022,,3,2,2018-09-29 03:00:00.000,2,0,232461687250900,3
232461687250900_483298132167253,,3,0,2018-09-29 04:00:00.000,3,1,232461687250900,3
232461687250900_483300435500356,,3,1,2018-09-29 05:00:00.000,3,0,232461687250900,3
232461687250900_483303218833411,,7,3,2018-09-29 06:00:00.000,5,0,232461687250900,7
232461687250900_483303772166689,,3,0,2018-09-29 07:00:00.000,3,0,232461687250900,3
232461687250900_483310028832730,,3,0,2018-09-29 08:00:00.000,3,0,232461687250900,3
232461687250900_483319655498434,,3,1,2018-09-29 09:00:00.000,2,0,232461687250900,3
